Apartment_Name,Apartment_Location,Apartment_Rent,Apartment_Deposit,Apartment_Negotiable,Apartment_Image_URL,Apartment_Latitude,Apartment_Longitude,Amenity_Name,Amenity_Category,Amenity_Latitude,Amenity_Longitude,Amenity_Address
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,"Guru Restaurant, CME",Indian restaurant,18.590077,73.84418,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Mishra Pedha (Sweets),Candy store,18.589879,73.844418,"Mishra Pedha, Adinath Shopping Centre (Pune Satra Road), Pune 411037, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,CME - shoppey,Farmers market,18.589808,73.844681,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Renaissance Training Centre (Tata Comm Ltd),Office building,18.599731,73.87167,
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Bharmal Tools,Hardware store,18.669158,73.815415,"Chikhali Road, Pune 411014, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,My Idea Store,Mobile phone store,18.664714,73.80926,"Sn 6, Pn 26, Vastu Puja Apartment, Chikali Pradhikaran, Nr Lokseva Petrol Pump, Spine Road (Spine Rd), Pune 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Savtamali Misal,Fast food restaurant,18.676996,73.849618,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,My Idea Store,Mobile phone store,18.634944,73.843662,"Flat No 1, Sec No 1, Pn39, Sai (Indraninagar), Pune 411039, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Monginis,Bakery,18.637424,73.844306,"403507, Goa"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Cloud 9,Restaurant,18.639831,73.849907,"Indrayani Nagar, Pune Nashik Road (Nashik highway), Pune 411039, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Hotel Maratha King,North indian restaurant,18.637777,73.848572,"637619, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Domino's Pizza,Pizzeria,18.648079,73.849896,"Ground Floor Dr Gaikwad Research Center Building Plot No.292 Sector No.4 Pune Nashik Highway Village-Moshi Taluka- Haveli Di, Pune 411315, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,National AIDS Research Institute,College and university,18.620592,73.850394,"Plot No 73, G-Block, Midc Road, Midc, Bhosari (bhosari), Pune 411026, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Shree Clinic,Healthcare clinic,18.620792,73.852808,"Geetai Apartment, Shop No 9, Bhosari Dighi Road, Geeta Society, Bhosari (Dighi Road), Pune 411039, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Ace Kudale,Car dealership,18.61888,73.850506,"Sr.No.232/2, Khondobamal (Pune-Nashik Rd), Pimpri-Chinchwad, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Ramdev Dhaba Pure Veg,Indian restaurant,18.61651,73.849552,"Pimpri-Chinchwad 411039, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,KFC,Fried chicken joint,18.608031,73.820917,"Sacred World, 941735"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Natural Ice Cream,Bakery,18.636833,73.796272,"Shop No 8, Lower Level, F-Wing, Premier Plaza, Mumbai Pune Highway (Mumbai Pune Highway, Chinchwad East), Pimpri-Chinchwad 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Gagansagar Rasvanthi Gruha,Juice bar,18.622507,73.867556,622296
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Sigree Global Grill,Indian restaurant,18.63283,73.800027,"Pimpri, Pune 411044, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Indrayani Dosa and Snacks,Breakfast spot,18.622127,73.868366,"Haveli 411031, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Domino's Pizza,Pizzeria,18.653175,73.809962,"Pune 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Pizza Hut,Pizzeria,18.628643,73.803028,"Pimpri, Pune 941735, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Hotel Vaishnavi,Asian restaurant,18.622366,73.869407,
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Mahadev Patiswala,Breakfast spot,18.620064,73.803529,Pimpri
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Café Coffee Day,Café,18.627226,73.804025,"Hotel Ginger (Pimpri), Pune 411018, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,McDonald's,Burger joint,18.598499,73.830785,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,McDonald's,Burger joint,18.598829,73.848518,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Jeevan Hospital,Doctor's office,18.618808,73.869881,
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,K.K.Hotel,Indian restaurant,18.622352,73.871725,"Haveli 411031, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Little Italy,Italian restaurant,18.629692,73.799643,"D Iii/5, Trsala Crest, Mumbai Pune Road (Mumbai - Pune Road, Chinchwad), Pune 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Metropolis Healthcare Ltd.,Medical center,18.618056,73.870503,"Kamalraj Residency, Sai Park Road (Dighi), Pune 411015, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Metropolis Healthcare Ltd.,Medical center,18.617889,73.870808,"Kamalraj Balaji Residency, Sai Park Road (Dighi), Pune 411015, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,China Grill,Asian restaurant,18.633226,73.800434,"City One Mall, Pune-Mumbai Highway, Pimpri, Pune 411018, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,CME Lake,Lake,18.600042,73.848476,"College Of Military Engineering (Dapodi), Pune, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Jai Malhar Misal House,Fast food restaurant,18.618042,73.873987,"Haveli 411031, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Aamantran Pure Veg,Restaurant,18.592667,73.830986,"7 Phugewadi, Neeta Tower (Old Mumbai-Pune Highway), Pune 411034, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Domino's Pizza,Pizzeria,18.636073,73.796125,"Service Road, Pune 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Khadki Bazaar,Flea market,18.600061,73.853671,"Khadki, Pune 411003, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,PapaJee's,Indian restaurant,18.664129,73.809699,"Shop No 1, 2 .And 3, A Wing, Rto Office Road (Opp. Tata Motors material gate. Shahu Nagar), Pimpri-Chinchwad 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,New Zivhala Hotel,Restaurant,18.613199,73.872997,"Alandi Road, Pimpri Chinchwad 411039, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Pizza Hut,Pizzeria,18.593351,73.858287,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Metropolis Healthcare Ltd.,Medical center,18.66885,73.829769,"Shop No 2, Kumar Princeville, Moshi (Borhadewadi), Pune 412105, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Radhakrishna,Indian restaurant,18.595605,73.851155,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Patanjali Chikatsalya,Drugstore,18.593357,73.854477,951735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,"Guru Restaurant, CME",Indian restaurant,18.590077,73.84418,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Mishra Pedha (Sweets),Candy store,18.589879,73.844418,"Mishra Pedha, Adinath Shopping Centre (Pune Satra Road), Pune 411037, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,CME - shoppey,Farmers market,18.589808,73.844681,941735
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Renaissance Training Centre (Tata Comm Ltd),Office building,18.599731,73.87167,
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Bharmal Tools,Hardware store,18.669158,73.815415,"Chikhali Road, Pune 411014, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,My Idea Store,Mobile phone store,18.664714,73.80926,"Sn 6, Pn 26, Vastu Puja Apartment, Chikali Pradhikaran, Nr Lokseva Petrol Pump, Spine Road (Spine Rd), Pune 411019, Mahārāshtra"
1 BHK House  for Rent  In Dattawadi Mhasoba Chowk,"Independent House, Dattawadi","₹ 13,000No Extra Maintenance","₹30,000",Rent (Negotiable),Image URL not found,18.6330784,73.8416228,Savtamali Misal,Fast food restaurant,18.676996,73.849618,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Richie's,Bakery,18.519397,73.778582,"Aditya Shagun Mall (Bavdhan), Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Subway,Deli,18.519247,73.778498,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Richies Cake shop,Bakery,18.519167,73.778593,"Shop No. 24, Bavdhan (Aditya Shagun Mall, Bavdhan), Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Breakfast Cafe,Café,18.523368,73.780614,"Near Reliance Fresh, Bavdhan (NDA Pashan Link road), Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Natural Ice Cream,Dessert shop,18.514319,73.782294,"Bavdhan, Nda Road (Shinde Nagar), Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Chandni Chowk,Other great outdoors,18.508099,73.78358,"Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Café,18.508083,73.782805,"Pune - Mumbai Bypass Road, Bavdhan, Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.508641,73.790083,"Castrol Bike Zone, Bhusari Colony, Paud Road, Kothrud (Paud Road, Kothrud), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Firangipani,Indian restaurant,18.503504,73.76808,941735
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Woods,Hookah bar,18.503374,73.761878,"Chandani Chowkh, Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Oxford Golf and Country Club,Golf course,18.525888,73.743764,740113
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,McDonald's,Burger joint,18.507908,73.796531,"Kothrud Depot, Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Pagdandi,Coffee shop,18.552196,73.793167,"Shop No.6, Regent Plaza (Baner Pashan Link Road, Baner), Pune 411045, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,SugarDough,Bakery,18.54874,73.791399,411007
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Central Perk 7,Bbq joint,18.551792,73.793034,"Shop No. 8, Baner Pashan Link Road, Baner, Pune 931735"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Hidden Place - The Hangout,Pub,18.509005,73.812169,"Kothrud, Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Chutney Sauce Murabba,Fast food restaurant,18.551776,73.793142,"Shop No. 4, Baner Pashan Link Road, Bangalore 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.507688,73.808715,"Chandani Chowk - Express Hwy Link Road, Bavdhan, Pune 411021, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Foods Corner,Restaurant,18.508242,73.806283,"Krishkindha Nagar, Kothrud Poud Road, Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Idlicious,South indian restaurant,18.561657,73.783567,"Shop No. 14, Shroff House, Baner (baner road), Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Malaka Spice,Malay restaurant,18.559587,73.790562,"Baner, Pune 411045, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Chocolate Room,Dessert shop,18.509782,73.813533,"Opposite Krishna Hospital (Paud Road), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Khasbaug Misal,Breakfast spot,18.560884,73.787501,"Baner Road, Pune, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Yashwantrao Chavan Natyagruha,Theater,18.5026,73.812261,"Near Shivaji Statue, Dp Road, Kothrud (Kothrud), Pune 411029, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,The Burger Barn Cafe - Kothrud,Burger joint,18.510836,73.815447,"Shop No 7 .And 7 A, Bhosale Garden, Mit College Road (Paud Road, Kothrud,), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Giridhar,Snack place,18.555786,73.794686,"Baner Road, Pune 941735, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,ARAI Hilltop,Other great outdoors,18.519818,73.817562,
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Lost The Plot,Movie theater,18.554573,73.804716,"Seasons Apartment Hotel (Laxmi Road, Aundh), Pune 411007, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Café Coffee Day,Coffee shop,18.500167,73.814386,"Damodar Villa, Shop No 5 .And 6 (Kothrud), Pune 411038, Mahārāshtra"
1 RK Flat  In Mukta Complex for Rent  In Erandwane,"Mukta Complex, Anil Park Society Internal Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004, India","₹ 10,000 +₹ 1,000Maintenance","₹30,000",Rent (Non-Negotiable),Image URL not found,18.5219026,73.7734826,Iddos,South indian restaurant,18.510298,73.816447,"Mit College Road (paud road), Pune 411019, Mahārāshtra"
